frame,person,x_min,x_max,y_min,y_max,centroid_x,centroid_y,com_x,com_y,distance
1200,1,0.0,277.23193359375,0.0,579.82763671875,138.615966796875,289.913818359375,81.05820846557617,156.09716033935547,
1201,0,0.0,1491.094970703125,0.0,997.3617553710938,745.5474853515625,498.6808776855469,967.0935516357422,570.6027374267578,643.6641846454223
1201,1,0.0,277.4272155761719,0.0,568.1474609375,138.71360778808594,284.07373046875,81.87505531311035,154.0605239868164,
1202,0,0.0,1488.37158203125,0.0,997.2767944335938,744.185791015625,498.6383972167969,967.1845703125,568.9748229980469,645.3556852655679
1202,1,0.0,272.0328674316406,0.0,565.4713134765625,136.0164337158203,282.73565673828125,80.87564086914062,152.74060821533203,
1203,0,0.0,1486.76171875,0.0,996.6707153320312,743.380859375,498.3353576660156,966.7686462402344,569.4331665039062,640.8150546487157
1203,1,0.0,275.205078125,0.0,578.6919555664062,137.6025390625,289.3459777832031,81.59403038024902,154.18266677856445,
1204,0,0.0,1484.9156494140625,0.0,996.837646484375,742.4578247070312,498.4188232421875,966.3599395751953,568.3831100463867,636.4887993750312
1204,1,0.0,279.7346496582031,0.0,586.946533203125,139.86732482910156,293.4732666015625,111.26701354980469,221.79691314697266,
1205,0,0.0,1482.357177734375,0.0,996.6044311523438,741.1785888671875,498.3022155761719,965.8609161376953,569.2668533325195,633.1269943702559
1205,1,0.0,284.3765869140625,0.0,586.4317016601562,142.18829345703125,293.2158508300781,111.55003929138182,220.9018669128418,
1206,0,0.0,1482.573974609375,0.0,996.1627807617188,741.2869873046875,498.0813903808594,966.3737945556641,568.8062362670898,629.970046475093
1206,1,0.0,288.6728515625,0.0,593.6094970703125,144.33642578125,296.80474853515625,113.37717056274414,220.34597778320312,
1207,0,0.0,1481.0870361328125,0.0,996.2503051757812,740.5435180664062,498.1251525878906,965.7183837890625,569.5635375976562,637.2853120515464
1207,1,0.0,270.1961669921875,0.0,598.4141845703125,135.09808349609375,299.20709228515625,110.14352226257324,218.95661163330078,
1208,0,0.0,1482.5167236328125,0.0,996.581298828125,741.2583618164062,498.2906494140625,966.2040863037109,568.3427505493164,645.2805647076523
1208,1,0.0,259.6148681640625,0.0,584.1990966796875,129.80743408203125,292.09954833984375,82.71994972229004,149.99820709228516,
1209,0,0.0,1479.1875,0.0,995.9815063476562,739.59375,497.9907531738281,965.4175872802734,567.6426620483398,644.9987309749049
1209,1,0.0,259.76483154296875,0.0,575.1468505859375,129.88241577148438,287.57342529296875,83.48711204528809,151.19462966918945,
1210,0,0.0,1478.6552734375,0.0,995.1192626953124,739.32763671875,497.5596313476562,966.1896362304688,565.3692321777344,641.6074468833126
1210,1,0.0,267.8770446777344,0.0,570.0821533203125,133.9385223388672,285.04107666015625,84.11407661437988,149.3011245727539,
1211,0,0.0,1480.2047119140625,0.0,995.4013671875,740.1023559570312,497.70068359375,967.1788482666016,565.7765197753906,646.4080554908165
1211,1,0.0,260.1438903808594,0.0,567.8208618164062,130.0719451904297,283.9104309082031,82.27318954467773,150.87099838256836,
1212,0,0.0,1483.12548828125,0.0,996.2228393554688,741.562744140625,498.1114196777344,966.497314453125,564.1305618286133,640.9368080119805
1212,1,0.0,272.38848876953125,0.0,575.1339111328125,136.19424438476562,287.56695556640625,108.33102416992188,219.67496871948242,
1213,0,0.0,1480.765625,0.0,996.2762451171876,740.3828125,498.1381225585938,966.4049072265625,564.3972244262695,637.5986081673327
1213,1,0.0,281.4536437988281,0.0,562.9418334960938,140.72682189941406,281.4709167480469,172.11631393432617,341.8778190612793,
1214,0,0.0,1480.883056640625,0.0,995.6392822265624,740.4415283203125,497.8196411132812,965.8322296142578,565.7461166381836,638.6606707916067
1214,1,0.0,278.0072631835937,0.0,565.942138671875,139.00363159179685,282.9710693359375,107.26139068603516,218.67429733276367,
1215,0,0.0,1482.9495849609375,0.0,994.5111083984376,741.4747924804688,497.2555541992188,966.1916351318359,565.9569320678711,639.8191288227756
1215,1,0.0,275.1086730957031,0.0,571.9067993164062,137.55433654785156,285.9533996582031,106.26605606079102,222.11863708496094,
1216,0,0.0,1483.7354736328125,0.0,995.038818359375,741.8677368164062,497.5194091796875,965.9695587158203,566.8841094970703,646.3399940306849
1216,1,0.0,266.5302734375,0.0,559.7997436523438,133.26513671875,279.8998718261719,100.39850997924805,217.84800338745117,
1217,0,0.0,1480.324462890625,0.0,994.31103515625,740.1622314453125,497.155517578125,965.0520629882812,565.0524139404297,637.4796106284194
1217,1,0.0,272.8857116699219,0.0,584.90576171875,136.44285583496094,292.452880859375,99.9912281036377,222.4909553527832,
1218,0,0.0,1480.5584716796875,0.0,995.436767578125,740.2792358398438,497.7183837890625,965.0134124755859,565.3061828613281,636.6994860915979
1218,1,0.0,273.69903564453125,0.0,589.1914672851562,136.84951782226562,294.5957336425781,103.4306411743164,223.1504783630371,
1219,0,0.0,1483.8060302734375,0.0,994.8715209960938,741.9030151367188,497.4357604980469,965.7811279296875,567.5258178710938,636.0149731106288
1219,1,0.0,278.0587158203125,0.0,589.6140747070312,139.02935791015625,294.8070373535156,106.53007507324219,218.2651596069336,
1220,0,0.0,1482.89404296875,0.0,996.5802001953124,741.447021484375,498.2901000976562,966.7821197509766,566.2312469482422,625.8966075313605
1220,1,0.0,297.1669921875,0.0,595.2852783203125,148.58349609375,297.64263916015625,110.50933456420898,217.74184799194336,
1221,0,0.0,1483.823974609375,0.0,997.0471801757812,741.9119873046875,498.5235900878906,966.1170806884766,566.6182479858398,634.4935666718445
1221,1,0.0,280.35504150390625,0.0,594.5662841796875,140.17752075195312,297.28314208984375,106.85796737670898,218.46438217163086,
1222,0,0.0,1484.794921875,0.0,997.58837890625,742.3974609375,498.794189453125,966.5483703613281,566.5835494995117,644.2545148813507
1222,1,0.0,262.1263732910156,0.0,590.9716796875,131.0631866455078,295.48583984375,164.31462287902832,347.21803283691406,
1223,0,0.0,1484.0096435546875,0.0,997.3533935546876,742.0048217773438,498.6766967773438,965.9019927978516,565.9439926147461,648.1789730588175
1223,1,0.0,255.8128662109375,0.0,582.5322265625,127.90643310546875,291.26611328125,99.55631446838379,223.37995147705078,
1224,0,0.0,1483.3909912109375,0.0,997.350341796875,741.6954956054688,498.6751708984375,965.2702484130859,566.4632720947266,649.5464874251502
1224,1,0.0,255.18243408203125,0.0,574.0935668945312,127.59121704101562,287.0467834472656,100.59485054016113,222.49737930297852,
1225,0,0.0,1481.7008056640625,0.0,998.060546875,740.8504028320312,499.0302734375,963.4406585693359,566.7776794433594,640.6237181641075
1225,1,0.0,272.3943786621094,0.0,574.7722778320312,136.1971893310547,287.3861389160156,153.46331024169922,350.4261474609375,
1226,0,0.0,1480.973388671875,0.0,998.0209350585938,740.4866943359375,499.0104675292969,963.8628082275391,566.6341323852539,
1226,1,,,,,,,,,
1227,0,0.0,1482.5343017578125,0.0,998.050537109375,741.2671508789062,499.0252685546875,963.8292236328125,564.6753387451172,641.9685133503854
1227,1,0.0,266.5928649902344,0.0,585.7633666992188,133.2964324951172,292.8816833496094,104.2037181854248,224.43729782104492,
1228,0,0.0,1481.7037353515625,0.0,998.0252685546876,740.8518676757812,499.0126342773438,964.2155303955078,564.9036865234375,641.1258010154886
1228,1,0.0,275.5713195800781,0.0,562.808349609375,137.78565979003906,281.4041748046875,162.23483085632324,349.9501075744629,
1229,0,0.0,1482.13818359375,0.0,998.9456176757812,741.069091796875,499.4728088378906,964.2050018310547,566.0813522338867,642.5444244553818
1229,1,0.0,268.8049011230469,0.0,575.5360107421875,134.40245056152344,287.76800537109375,102.74750709533691,226.65351104736328,
1230,0,0.0,1484.04443359375,0.0,998.67919921875,742.022216796875,499.339599609375,965.3327484130859,566.4626159667969,638.7705838172742
1230,1,0.0,274.2271728515625,0.0,588.2481689453125,137.11358642578125,294.12408447265625,80.37959098815918,155.5356674194336,
1231,0,0.0,1481.1728515625,0.0,998.6573486328124,740.58642578125,499.3286743164062,964.3146362304688,566.7823944091797,641.3161433783926
1231,1,0.0,263.6369323730469,0.0,595.232177734375,131.81846618652344,297.6160888671875,104.56160354614258,222.43008422851562,
1232,0,0.0,1483.498779296875,0.0,998.5587158203124,741.7493896484375,499.2793579101562,965.4483032226562,568.3301544189453,640.3832607931507
1232,1,0.0,270.1011962890625,0.0,588.6450805664062,135.05059814453125,294.3225402832031,83.16178131103516,151.83219528198242,
1233,0,0.0,1483.075927734375,0.0,998.1395874023438,741.5379638671875,499.0697937011719,965.9443359375,568.5241165161133,632.2989046861923
1233,1,0.0,287.1363525390625,0.0,587.1211547851562,143.56817626953125,293.5605773925781,145.70865058898926,277.37574005126953,
1234,0,0.0,1481.0994873046875,0.0,997.866455078125,740.5497436523438,498.9332275390625,964.9954528808594,567.5388031005859,
1234,1,,,,,,,,,
1235,0,0.0,1482.09375,0.0,998.1465454101562,741.046875,499.0732727050781,964.4715270996094,567.8391952514648,
1235,1,,,,,,,,,
1236,0,0.0,1482.51953125,0.0,997.9638061523438,741.259765625,498.9819030761719,965.4088745117188,566.6249618530273,668.4485513973581
1236,1,0.0,210.57318115234372,0.0,586.3251953125,105.28659057617186,293.16259765625,66.42063331604004,187.2386703491211,
1237,0,0.0,1483.075927734375,0.0,997.5584716796876,741.5379638671875,498.7792358398438,965.1610870361328,566.8084030151367,643.5422565710858
1237,1,0.0,263.9517822265625,0.0,584.8565673828125,131.97589111328125,292.42828369140625,165.17969131469727,351.6007270812988,
1238,0,0.0,1483.4755859375,0.0,997.4946899414062,741.73779296875,498.7473449707031,965.4031219482422,567.0213851928711,643.9984796174183
1238,1,0.0,265.6801147460937,0.0,578.0780029296875,132.84005737304685,289.03900146484375,97.63651657104492,226.29958724975586,
1239,0,0.0,1483.50830078125,0.0,996.7948608398438,741.754150390625,498.3974304199219,966.1224060058594,566.8095855712891,635.8617792716814
1239,1,0.0,278.7084350585937,0.0,589.6854248046875,139.35421752929685,294.84271240234375,124.07843399047852,294.971492767334,
1240,0,0.0,1482.48095703125,0.0,996.3711547851562,741.240478515625,498.1855773925781,965.6554412841797,567.6722946166992,
1240,1,,,,,,,,,
1241,0,0.0,1482.99658203125,0.0,995.4743041992188,741.498291015625,497.7371520996094,966.2570953369141,567.3098373413086,
1241,1,,,,,,,,,
1242,0,0.0,1486.2825927734375,0.0,994.4093627929688,743.1412963867188,497.2046813964844,967.9574279785156,565.9854431152344,640.4425949984862
1242,1,0.0,272.46063232421875,0.0,585.38232421875,136.23031616210938,292.691162109375,170.66779327392578,349.01756286621094,
1243,0,0.0,1486.6688232421875,0.0,994.1065063476562,743.3344116210938,497.0532531738281,968.2658233642578,563.7995681762695,644.1568045409044
1243,1,0.0,266.29180908203125,0.0,581.2725219726562,133.14590454101562,290.6362609863281,108.14375686645508,223.56904220581055,
1244,0,0.0,1485.801513671875,0.0,993.8446655273438,742.9007568359375,496.9223327636719,968.3188934326172,563.0257034301758,642.1723493991502
1244,1,0.0,270.26373291015625,0.0,579.104736328125,135.13186645507812,289.5523681640625,105.87836074829102,222.91840362548828,
1245,0,0.0,1487.485595703125,0.0,994.4443359375,743.7427978515625,497.22216796875,968.8920745849609,564.8484878540039,641.0964256462786
1245,1,0.0,268.6379699707031,0.0,596.4129638671875,134.31898498535156,298.20648193359375,107.7108154296875,224.93310546875,
1246,0,0.0,1487.1617431640625,0.0,995.2838745117188,743.5808715820312,497.6419372558594,969.2490997314453,563.9097442626953,643.7615128533831
1246,1,0.0,264.87603759765625,0.0,590.644287109375,132.43801879882812,295.3221435546875,166.8552417755127,351.8853874206543,
1247,0,0.0,1487.5201416015625,0.0,994.9141845703124,743.7600708007812,497.4570922851562,968.2888488769531,563.578727722168,633.6015453878636
1247,1,0.0,283.538818359375,0.0,599.6514282226562,141.7694091796875,299.8257141113281,174.19098281860352,351.62093353271484,
1248,0,0.0,1489.46630859375,0.0,996.346923828125,744.733154296875,498.1734619140625,968.7769470214844,565.1211853027344,644.6626287038041
1248,1,0.0,265.3543701171875,0.0,591.4894409179688,132.67718505859375,295.7447204589844,169.10913276672363,344.8253402709961,
1249,0,0.0,1488.3468017578125,0.0,996.670654296875,744.1734008789062,498.3353271484375,968.7190704345703,564.0540008544922,
1249,1,,,,,,,,,
1250,0,0.0,1490.28662109375,0.0,997.0220947265624,745.143310546875,498.5110473632812,968.1862182617188,566.0526428222656,647.8998756335277
1250,1,0.0,259.2378845214844,0.0,592.52734375,129.6189422607422,296.263671875,133.97940635681152,315.2442817687988,
1251,0,0.0,1487.325927734375,0.0,996.732666015625,743.6629638671875,498.3663330078125,967.2301635742188,564.4619369506836,649.4934108974808
1251,1,0.0,253.8470458984375,0.0,589.4285888671875,126.92352294921875,294.71429443359375,103.99058532714844,229.98801040649414,
1252,0,0.0,1490.007080078125,0.0,996.66357421875,745.0035400390625,498.331787109375,967.8670501708984,566.4965286254883,658.5066907964901
1252,1,0.0,237.93017578125,0.0,588.2181396484375,118.965087890625,294.10906982421875,98.49448013305664,229.83472061157227,
1253,0,0.0,1491.933349609375,0.0,996.79443359375,745.9666748046875,498.397216796875,968.6481018066406,567.0998229980469,650.0847456010222
1253,1,0.0,257.0133056640625,0.0,590.084228515625,128.50665283203125,295.0421142578125,103.78728485107422,232.63926315307617,
1254,0,0.0,1492.2357177734375,0.0,996.8104248046876,746.1178588867188,498.4052124023438,969.69482421875,569.6451950073242,645.9552680676868
1254,1,0.0,261.72467041015625,0.0,603.268310546875,130.86233520507812,301.6341552734375,105.17526245117188,233.80554962158203,
1255,0,0.0,1495.3564453125,0.0,997.4877319335938,747.67822265625,498.7438659667969,971.3519592285156,571.8398895263672,646.4153423839626
1255,1,0.0,262.7194519042969,0.0,607.5938720703125,131.35972595214844,303.79693603515625,105.80427742004395,233.32886505126953,
1256,0,0.0,1495.626953125,0.0,995.1793212890624,747.8134765625,497.5896606445312,971.9294281005859,567.8745574951172,644.8331450388708
1256,1,0.0,265.94451904296875,0.0,606.4374389648438,132.97225952148438,303.2187194824219,107.3931884765625,230.41226959228516,
1257,0,0.0,1495.00341796875,0.0,997.733154296875,747.501708984375,498.8665771484375,971.6313018798828,570.2316589355469,
1257,1,,,,,,,,,
1258,0,0.0,1497.927734375,0.0,997.2844848632812,748.9638671875,498.6422424316406,974.1904602050781,568.7342681884766,
1258,1,,,,,,,,,
1259,0,0.0,1495.245361328125,0.0,996.177734375,747.6226806640625,498.0888671875,972.5503997802734,564.7769470214844,
1259,1,,,,,,,,,
1260,0,0.0,1496.37841796875,0.0,996.3758544921876,748.189208984375,498.1879272460938,973.7209625244141,565.3409423828125,
1260,1,,,,,,,,,
1261,0,0.0,1495.619873046875,0.0,997.1307373046876,747.8099365234375,498.5653686523438,973.3690795898438,564.5142440795898,663.7705664825448
1261,1,0.0,227.56370544433597,0.0,604.1943359375,113.78185272216798,302.09716796875,97.82646751403809,243.86360549926758,
1262,0,0.0,1496.471923828125,0.0,997.107666015625,748.2359619140625,498.5538330078125,973.1687774658203,565.3763809204102,665.0829581889697
1262,1,0.0,224.99749755859372,0.0,606.3466796875,112.49874877929686,303.17333984375,99.18971061706543,228.1895294189453,
1263,0,0.0,1498.13330078125,0.0,997.7208251953124,749.066650390625,498.8604125976562,974.2400207519531,564.5681991577148,666.0395824028644
1263,1,0.0,225.1348571777344,0.0,605.4073486328125,112.5674285888672,302.70367431640625,98.22216796875,227.29080963134766,
1264,0,0.0,1493.83056640625,0.0,996.6475830078124,746.915283203125,498.3237915039062,972.3642425537109,564.0147552490234,668.0199984335088
1264,1,0.0,216.94406127929688,0.0,603.5016479492188,108.47203063964844,301.7508239746094,99.86374855041504,223.7338409423828,
1265,0,0.0,1493.62451171875,0.0,996.8834838867188,746.812255859375,498.4417419433594,972.0568084716797,564.5430221557617,636.4944773544556
1265,1,0.0,284.834228515625,0.0,597.7257080078125,142.4171142578125,298.86285400390625,169.00717163085938,351.2724494934082,
1266,0,0.0,1494.8873291015625,0.0,998.1533203125,747.4436645507812,499.07666015625,972.8114776611328,565.1897430419922,675.4940396897699
1266,1,0.0,205.1172790527344,0.0,596.0811767578125,102.5586395263672,298.04058837890625,73.9201774597168,154.9040298461914,
1267,0,0.0,1492.94580078125,0.0,998.487548828125,746.472900390625,499.2437744140625,972.8412933349609,564.3794860839844,677.0183955913313
1267,1,0.0,201.06504821777344,0.0,592.951171875,100.53252410888672,296.4755859375,97.7680492401123,228.32554626464844,
1268,0,0.0,1491.6759033203125,0.0,999.1912841796876,745.8379516601562,499.5956420898438,972.3143463134766,564.7737808227539,624.1427826926034
