index,confidence,hand,time,person,X_WRIST,Y_WRIST,Z_WRIST,X_THUMB_CMC,Y_THUMB_CMC,Z_THUMB_CMC,X_THUMB_MCP,Y_THUMB_MCP,Z_THUMB_MCP,X_THUMB_IP,Y_THUMB_IP,Z_THUMB_IP,X_THUMB_TIP,Y_THUMB_TIP,Z_THUMB_TIP,X_INDEX_MCP,Y_INDEX_MCP,Z_INDEX_MCP,X_INDEX_PIP,Y_INDEX_PIP,Z_INDEX_PIP,X_INDEX_DIP,Y_INDEX_DIP,Z_INDEX_DIP,X_INDEX_TIP,Y_INDEX_TIP,Z_INDEX_TIP,X_MIDDLE_MCP,Y_MIDDLE_MCP,Z_MIDDLE_MCP,X_MIDDLE_PIP,Y_MIDDLE_PIP,Z_MIDDLE_PIP,X_MIDDLE_DIP,Y_MIDDLE_DIP,Z_MIDDLE_DIP,X_MIDDLE_TIP,Y_MIDDLE_TIP,Z_MIDDLE_TIP,X_RING_MCP,Y_RING_MCP,Z_RING_MCP,X_RING_TIP,Y_RING_TIP,Z_RING_TIP,X_RING_DIP,Y_RING_DIP,Z_RING_DIP,X_RING_TIP,Y_RING_TIP,Z_RING_TIP,X_PINKY_MCP,Y_PINKY_MCP,Z_PINKY_MCP,X_PINKY_PIP,Y_PINKY_PIP,Z_PINKY_PIP,X_PINKY_DIP,Y_PINKY_DIP,Z_PINKY_DIP,X_PINKY_TIP,Y_PINKY_TIP,Z_PINKY_TIP
976,  score: 0.8542262,"  label: ""Right""",19500,0.35456127,0.7473387,2.0452069e-07,0.3416712,0.7266357,-0.020617472,0.32219762,0.7128715,-0.024433328,0.30502066,0.69616413,-0.023442188,0.29032108,0.67991006,-0.020361867,0.2982096,0.7585114,-0.009498362,0.27329856,0.7640196,-0.009952647,0.26039028,0.7531743,-0.010815632,0.25394547,0.74026865,-0.010844821,0.2997611,0.75215507,0.002499706,0.27839118,0.7436766,0.0034114646,0.26965296,0.72529227,0.0015617603,0.26568937,0.70821077,0.00029335846,0.30349144,0.7433443,0.012440101,0.28797224,0.7257264,0.010808431,0.28514507,0.70601094,0.0057106027,0.2840236,0.6909337,0.0027711291,0.30776796,0.73481464,0.020878257,0.29747114,0.7188988,0.018361382,0.29623142,0.70285296,0.014522412,0.29688767,0.6915967,0.012642435,left
976,  score: 0.9867957,"  label: ""Left""",19500,0.43758643,0.3883913,-8.0132644e-08,0.41496375,0.40406734,-0.010692927,0.39126542,0.3971511,-0.014250603,0.37200654,0.3902735,-0.014975317,0.3568698,0.38837278,-0.014997403,0.39225197,0.33964115,-0.013671466,0.36604154,0.32252628,-0.012630331,0.35317087,0.31870124,-0.011124265,0.34268594,0.31471676,-0.010525778,0.39965022,0.3210355,-0.0066061504,0.37317607,0.32025838,-0.0072081485,0.36616045,0.3443053,-0.0055168374,0.3652026,0.36314917,-0.004111596,0.40553975,0.3159525,0.00078472256,0.38180012,0.31736854,0.0010209699,0.37575126,0.3378424,0.002914041,0.3752911,0.35499606,0.004077033,0.40889663,0.3169624,0.0075642006,0.39198995,0.32173812,0.007924123,0.3857652,0.33748353,0.00895221,0.38441354,0.35177356,0.009971432,left
977,  score: 0.8778961,"  label: ""Right""",19520,0.35478827,0.7468266,2.0040645e-07,0.34197494,0.7268936,-0.02160876,0.32249135,0.71302676,-0.025484435,0.30526277,0.69595253,-0.024236524,0.2903387,0.6797569,-0.020859726,0.29850584,0.75734687,-0.010322026,0.2738831,0.76334494,-0.010684702,0.2608422,0.75336534,-0.011504838,0.25381795,0.7410124,-0.01153736,0.29985496,0.7499578,0.0022434671,0.2780268,0.7434834,0.0035174256,0.26859003,0.7267703,0.0018464915,0.26376027,0.7107098,0.00059190305,0.3034362,0.740455,0.012664149,0.2876863,0.72379106,0.011324098,0.2847941,0.70494294,0.0061511504,0.28341052,0.6904679,0.0030597462,0.30774885,0.73155946,0.021486638,0.29732767,0.71641195,0.019252256,0.295997,0.7013282,0.01534121,0.2965277,0.6910182,0.01326879,left
977,  score: 0.98734343,"  label: ""Left""",19520,0.44068354,0.38963655,-6.8398656e-08,0.41799992,0.40492377,-0.009157851,0.3938838,0.39710954,-0.011274636,0.3744354,0.38907686,-0.0106098745,0.35930893,0.38642123,-0.00910545,0.39458996,0.34193936,-0.011137039,0.3693915,0.32186836,-0.0080970945,0.35818732,0.31690344,-0.00503932,0.34820035,0.31265196,-0.0033273364,0.40217918,0.32180184,-0.0038987806,0.37578234,0.31556344,-0.0010321987,0.36794153,0.33710065,0.0028077853,0.36635143,0.35547867,0.005351463,0.4086908,0.31578356,0.0036605834,0.38494045,0.3129939,0.006940704,0.37737405,0.33200237,0.009868696,0.3758479,0.34937367,0.011288726,0.4128964,0.31570232,0.01060763,0.39687026,0.3180627,0.013096011,0.38957196,0.3319767,0.014456717,0.3873859,0.34593514,0.015400124,left
978,  score: 0.83305526,"  label: ""Right""",19540,0.3544065,0.747797,2.0972193e-07,0.34149826,0.7260105,-0.020871812,0.3224457,0.7117427,-0.024816265,0.30533051,0.6953775,-0.0238631,0.29022804,0.6804135,-0.020761603,0.29899293,0.75687855,-0.009586716,0.27406633,0.7634051,-0.00970913,0.2609911,0.75286657,-0.01034026,0.2540588,0.7404406,-0.010134055,0.30042258,0.7517598,0.0026393076,0.27753124,0.74881023,0.0043944567,0.26690465,0.73371625,0.0031685398,0.2613372,0.71875226,0.002241505,0.303968,0.7436704,0.012775981,0.28806415,0.7288098,0.012233318,0.28436998,0.7110202,0.007840185,0.28245112,0.6974234,0.0052094297,0.30816215,0.7353013,0.021274177,0.29758513,0.7207125,0.01990842,0.2958996,0.70601064,0.016745763,0.29610774,0.6960692,0.015149441,left
978,  score: 0.99438083,"  label: ""Left""",19540,0.44337744,0.3901643,-2.0551951e-08,0.41961843,0.40657994,-0.009037528,0.39531282,0.3969789,-0.0111025395,0.37627923,0.38662136,-0.01026968,0.3605484,0.38305923,-0.008511789,0.39678907,0.34249383,-0.010031424,0.37248957,0.32069826,-0.0059469137,0.36142698,0.31470707,-0.002037603,0.35278937,0.30981582,0.0005034873,0.405637,0.32356706,-0.0026821247,0.379486,0.30469307,0.0008735985,0.37084135,0.32195175,0.0057843225,0.3694079,0.33915353,0.009839446,0.41331956,0.31842178,0.0049652294,0.39114934,0.30855152,0.009020585,0.38279322,0.32462066,0.0124555295,0.38053423,0.3394401,0.0147863645,0.41848278,0.31860852,0.012063836,0.40268967,0.31562614,0.015920307,0.39482304,0.32774013,0.018381465,0.39200988,0.34048524,0.020224517,left
979,  score: 0.85776246,"  label: ""Right""",19560,0.3541181,0.7466485,2.1308647e-07,0.3414114,0.7256092,-0.021042183,0.32226074,0.71144396,-0.02520177,0.3050452,0.6945375,-0.02445,0.28995118,0.6791095,-0.021613,0.29876366,0.7563868,-0.009823838,0.2739309,0.7628863,-0.009834201,0.2609899,0.7522225,-0.010468213,0.25430712,0.73959506,-0.010311897,0.29998207,0.7509059,0.0025576649,0.2769811,0.7495141,0.0043465532,0.2659466,0.7351296,0.003081439,0.26027778,0.72020656,0.0020877915,0.30343598,0.7421191,0.012887571,0.28701878,0.72944146,0.012553123,0.28230116,0.71268314,0.008149371,0.27972177,0.69883615,0.005379766,0.30747458,0.73305666,0.02155861,0.29650736,0.7193944,0.020131726,0.29417792,0.705133,0.016815081,0.2936951,0.69445056,0.015073445,left
979,  score: 0.9943903,"  label: ""Left""",19560,0.4434773,0.39208287,6.7919563e-09,0.42013502,0.4096587,-0.0068080747,0.3965096,0.3994805,-0.00820115,0.37732536,0.3867374,-0.0071097095,0.3614775,0.38123706,-0.0048105777,0.39620635,0.34851816,-0.008081603,0.37284148,0.32119176,-0.005189643,0.36163935,0.31338862,-0.0014761551,0.35347456,0.30960926,0.0017448828,0.4051684,0.32900205,-0.0015338573,0.38219768,0.30359107,0.0027239264,0.37239602,0.31038317,0.009125431,0.36848164,0.32088876,0.014324405,0.41365236,0.32175732,0.005198676,0.3943767,0.3045001,0.010075501,0.38444054,0.3123297,0.015606023,0.37956342,0.32309085,0.01961889,0.4198165,0.32102904,0.011459005,0.40552568,0.31078812,0.016945146,0.39675832,0.31781143,0.02158092,0.3925325,0.32882634,0.025208589,left
980,  score: 0.80051005,"  label: ""Right""",19580,0.35486135,0.74642205,2.0577433e-07,0.34184816,0.7242433,-0.019979896,0.32253394,0.71009094,-0.024123123,0.30547082,0.6938617,-0.023613136,0.2905885,0.67917037,-0.021152018,0.2996983,0.7556857,-0.009589199,0.27489933,0.76239544,-0.009768008,0.26174277,0.75259626,-0.010585765,0.2545925,0.74069405,-0.010610645,0.30129018,0.75256294,0.002192411,0.2782549,0.7512328,0.0039364886,0.26722285,0.7375698,0.0027675545,0.26141083,0.7232712,0.0018042182,0.30488828,0.7454434,0.012058858,0.28749946,0.7353742,0.0120436,0.28146148,0.720428,0.008254878,0.2776868,0.70737916,0.005770403,0.30879113,0.7374353,0.020301031,0.2970386,0.72584987,0.019257287,0.29374376,0.71236414,0.016498232,0.29239875,0.70173097,0.015069818,left
980,  score: 0.9941888,"  label: ""Left""",19580,0.44391203,0.39225072,1.0105488e-08,0.4205148,0.41367683,-0.008233123,0.39686546,0.40481314,-0.01051807,0.37751654,0.38905996,-0.010331064,0.36102805,0.38281217,-0.008993151,0.3952751,0.35764048,-0.009857026,0.3722183,0.33235958,-0.009849882,0.36058038,0.32362667,-0.0084113255,0.35193866,0.31769666,-0.0068847314,0.40399396,0.335514,-0.004680003,0.38094088,0.30825514,-0.0037674392,0.36978766,0.3109167,-0.00032403858,0.36443186,0.3173862,0.0027303076,0.41146505,0.32598832,0.00035247777,0.39083335,0.3042028,0.0014309713,0.37950504,0.30765837,0.0046370295,0.3736546,0.31501868,0.007350688,0.4165499,0.32366565,0.004815086,0.40051702,0.30991328,0.0065939035,0.39032993,0.31177327,0.009181944,0.3839263,0.31841913,0.011567875,left
981,  score: 0.8467557,"  label: ""Right""",19600,0.35503113,0.74487346,2.1051281e-07,0.3424405,0.723875,-0.020566853,0.32289642,0.71,-0.024590485,0.30580613,0.69351393,-0.023806622,0.29084924,0.678031,-0.021033017,0.2994979,0.7551713,-0.009611714,0.27477467,0.76083344,-0.009679099,0.26146978,0.7507477,-0.0104494775,0.2542259,0.73865294,-0.010504827,0.30093613,0.7494825,0.0023438113,0.2783426,0.7458068,0.003989805,0.26747,0.730775,0.0025817929,0.261802,0.71541613,0.0014523938,0.30444473,0.740769,0.0122903595,0.28777397,0.727891,0.011838059,0.2828106,0.7110407,0.007520947,0.27985045,0.6972263,0.004781728,0.30846983,0.7319397,0.02061554,0.29718298,0.7184523,0.01909845,0.2944632,0.704187,0.015868748,0.29363233,0.69357353,0.01416612,left
981,  score: 0.9908896,"  label: ""Left""",19600,0.44037473,0.39405873,2.1467674e-08,0.4185536,0.4171745,-0.007570407,0.3957666,0.4122249,-0.010505928,0.37663043,0.39875555,-0.011496794,0.3600428,0.39146593,-0.01161285,0.3907448,0.36685437,-0.010465982,0.36708528,0.34520125,-0.013006926,0.35493922,0.33786803,-0.013434607,0.34637925,0.33370617,-0.013002206,0.399311,0.3443668,-0.0074653635,0.37442866,0.31947246,-0.009931324,0.36099866,0.3198778,-0.009112821,0.3528594,0.32556364,-0.007788762,0.40710896,0.33312827,-0.0047220034,0.38442782,0.30813137,-0.00726619,0.37171686,0.31023863,-0.0061508133,0.36434132,0.3178261,-0.0043554953,0.41258803,0.32988542,-0.002373557,0.39333698,0.31159532,-0.0037657248,0.3821012,0.31203473,-0.002498126,0.37479785,0.31843895,-0.0007112927,left
982,  score: 0.8044677,"  label: ""Right""",19620,0.35492188,0.74434716,2.0945589e-07,0.34235245,0.7221442,-0.020201055,0.32312638,0.7081476,-0.024645636,0.305669,0.6922958,-0.024426391,0.29047048,0.67749417,-0.022182982,0.30033553,0.7544208,-0.010106611,0.2750076,0.76101243,-0.01059424,0.26165172,0.7510068,-0.011359571,0.25476295,0.738967,-0.011208598,0.3018612,0.751351,0.0017303294,0.27866405,0.74891406,0.0030649684,0.2677766,0.7344046,0.0019402497,0.26221335,0.71950746,0.0011593426,0.30519658,0.7443661,0.011641666,0.28799152,0.7327606,0.011144712,0.28276268,0.7167054,0.007476617,0.27976465,0.7032853,0.0052822945,0.30873245,0.7363374,0.019943528,0.29691634,0.7240369,0.018577026,0.29409617,0.70988625,0.015874764,0.29332578,0.6991291,0.0146399755,left
982,  score: 0.99137604,"  label: ""Left""",19620,0.4377403,0.39174336,1.6334289e-08,0.41854006,0.42068055,-0.0064778132,0.39523494,0.42037088,-0.008991632,0.37554976,0.40875396,-0.0096955765,0.35931826,0.40297842,-0.009586372,0.38903666,0.37983015,-0.012295619,0.36102268,0.36901307,-0.016388029,0.34630904,0.3653726,-0.017060485,0.33659765,0.36248127,-0.01639408,0.39413363,0.35382098,-0.00990456,0.36542296,0.3331768,-0.014175133,0.35056528,0.3334607,-0.0133840395,0.34233257,0.33771858,-0.0113945315,0.3997738,0.33837315,-0.0075897607,0.37397197,0.31828097,-0.011212077,0.35990578,0.3197406,-0.009786216,0.35201594,0.32560393,-0.0071928925,0.40438896,0.33216774,-0.005584587,0.38393572,0.31354967,-0.0073953145,0.3713694,0.31267157,-0.0061847735,0.3630681,0.31754792,-0.0040514353,left
983,  score: 0.8258678,"  label: ""Right""",19640,0.35538968,0.74330574,2.0799014e-07,0.34251,0.72151697,-0.020737162,0.32313758,0.7075828,-0.024914546,0.30607265,0.69140315,-0.024269946,0.29083094,0.6766281,-0.021632992,0.2999112,0.75290513,-0.009708631,0.27551273,0.7589997,-0.009858494,0.26212445,0.7495257,-0.01068807,0.2547148,0.7378604,-0.010762427,0.30162776,0.74791175,0.0023370248,0.27977163,0.74360114,0.004015032,0.26913267,0.728883,0.0026333448,0.26328316,0.7140192,0.0015220231,0.30537766,0.7400192,0.012347362,0.28943574,0.72658336,0.01186227,0.28469232,0.70995116,0.007634814,0.28166175,0.69655687,0.005006534,0.30955625,0.73209375,0.020721527,0.29873556,0.71884084,0.019238751,0.29631752,0.7047957,0.016166355,0.29572493,0.6945506,0.014620555,left
983,  score: 0.9917955,"  label: ""Left""",19640,0.43204805,0.39216188,2.717926e-08,0.41558483,0.42409328,-0.0070575974,0.39310896,0.42989257,-0.010802938,0.37338814,0.42143995,-0.0125248665,0.3574783,0.4155791,-0.013387268,0.38624224,0.3905106,-0.018108642,0.3554349,0.38122097,-0.024760889,0.33951235,0.37859422,-0.026114887,0.33056718,0.37805754,-0.02519732,0.38934326,0.3613131,-0.01578462,0.35744077,0.3449678,-0.021637838,0.3414433,0.34832877,-0.020165905,0.33474955,0.35682878,-0.017269067,0.39296323,0.34266427,-0.0133950785,0.36404398,0.32808384,-0.01788374,0.34860703,0.3330745,-0.015508249,0.341555,0.3428975,-0.011881802,0.39601514,0.3345464,-0.0113253705,0.37317348,0.32000655,-0.0143380035,0.35846224,0.321995,-0.0130635435,0.3497628,0.33031386,-0.010298818,left
984,  score: 0.83578753,"  label: ""Right""",19660,0.35550237,0.74194324,2.0592006e-07,0.34300822,0.7210573,-0.020566152,0.32353237,0.707039,-0.024430856,0.30626598,0.6906471,-0.023475245,0.2912348,0.6755543,-0.020394055,0.30044535,0.75179476,-0.009613378,0.27561873,0.7590763,-0.009978808,0.26231575,0.74879634,-0.010718196,0.25520635,0.736294,-0.01058281,0.30169395,0.7456802,0.0023025344,0.2791357,0.74229753,0.0037542242,0.26848665,0.7274937,0.0024502082,0.26274994,0.7126797,0.0015315595,0.30504423,0.7367552,0.012141978,0.28907084,0.7223959,0.011242707,0.2850657,0.70550597,0.006905387,0.2825243,0.69229054,0.004399179,0.3090256,0.7275962,0.020377634,0.29829255,0.7132022,0.01868455,0.29643542,0.69881284,0.015529598,0.29637638,0.68876386,0.014035654,left
984,  score: 0.9809273,"  label: ""Left""",19660,0.42867312,0.397705,4.1281044e-08,0.41176957,0.42980307,-0.005446476,0.38946694,0.43829805,-0.008509386,0.36855373,0.43468586,-0.010144815,0.35247493,0.4319559,-0.011361131,0.381991,0.40269184,-0.014073133,0.3524291,0.39931935,-0.019809462,0.33689865,0.3980469,-0.02163136,0.32652476,0.3974095,-0.021789113,0.3828582,0.37516442,-0.0132150175,0.351842,0.36685786,-0.018073631,0.33480018,0.36672616,-0.01873139,0.32392704,0.36910957,-0.018494695,0.38553274,0.35547444,-0.01234013,0.3581438,0.34435755,-0.01635585,0.34248397,0.34279883,-0.017015975,0.33196038,0.34456652,-0.016780203,0.38881487,0.3444838,-0.011637639,0.37034193,0.32895988,-0.014365917,0.3580095,0.32238126,-0.014738943,0.34845865,0.31957316,-0.014282448,left
985,  score: 0.82776594,"  label: ""Right""",19680,0.3555513,0.74227387,2.1325381e-07,0.34339932,0.72082365,-0.020716107,0.32413453,0.706526,-0.025221618,0.3065189,0.6904596,-0.024921209,0.2914056,0.67483735,-0.022610351,0.300556,0.75170386,-0.010136355,0.27552816,0.7581123,-0.010634417,0.26204544,0.7477971,-0.011635597,0.2549622,0.73536944,-0.01173398,0.3018903,0.74723,0.0019862275,0.27899444,0.74412745,0.0032640852,0.2681246,0.7295285,0.0018451406,0.26248467,0.7143136,0.00082345,0.30509844,0.7391698,0.012154672,0.28776377,0.7283338,0.011738802,0.28179947,0.7132279,0.0079684,0.27803603,0.6999506,0.0056192246,0.3086809,0.7304855,0.020657027,0.29668367,0.7182746,0.01925738,0.29348302,0.7046234,0.016463581,0.2922454,0.6937932,0.015164046,left
985,  score: 0.9689849,"  label: ""Left""",19680,0.42432633,0.39927626,7.075196e-08,0.40862986,0.4345755,-0.004483649,0.3857359,0.44619787,-0.0063498584,0.36478975,0.44259357,-0.006944572,0.34946305,0.44190845,-0.0074112457,0.37457535,0.41323954,-0.011509347,0.34690666,0.41746888,-0.016357876,0.33104402,0.41894805,-0.01857976,0.3188078,0.41939512,-0.019651528,0.37433594,0.38541177,-0.011291874,0.34588453,0.3792347,-0.014737264,0.3294679,0.3791192,-0.016177405,0.31750363,0.3801073,-0.017223038,0.37678114,0.36562672,-0.011123671,0.3509619,0.35629573,-0.014942231,0.33520588,0.35509238,-0.017509148,0.32385576,0.35679007,-0.019241124,0.38044733,0.35376936,-0.011035871,0.36396727,0.33410117,-0.014694657,0.35215315,0.32487977,-0.016884724,0.34203395,0.3190969,-0.01818696,left
986,  score: 0.8266669,"  label: ""Right""",19700,0.35541686,0.7417765,2.0695548e-07,0.34357628,0.72007495,-0.020518033,0.32441068,0.7058493,-0.025071941,0.3069422,0.68951494,-0.02489856,0.29171404,0.67405665,-0.02275417,0.3005885,0.75054026,-0.01026504,0.27572206,0.75691605,-0.010988797,0.2622854,0.74669254,-0.01217157,0.25511622,0.7344402,-0.012453448,0.3017413,0.74554425,0.001505209,0.27908757,0.7418108,0.0025766029,0.26856682,0.7272372,0.001081425,0.26325005,0.71241784,-3.341975e-05,0.30494493,0.73755115,0.011312978,0.28775597,0.7262074,0.010677297,0.28223848,0.71115303,0.006961355,0.27881,0.6984357,0.00462293,0.30874774,0.7291916,0.019464927,0.29691392,0.71694744,0.01789146,0.29395235,0.70358104,0.015130084,0.2929794,0.6933929,0.0138096865,left
986,  score: 0.9842972,"  label: ""Left""",19700,0.41801766,0.40227377,8.636901e-08,0.4044264,0.43996382,-0.0027218442,0.38313934,0.45191824,-0.0036499193,0.3631541,0.45098868,-0.0036414915,0.34939325,0.45213112,-0.0036330402,0.36778906,0.42023307,-0.0088168625,0.33999413,0.4288557,-0.012571202,0.32467732,0.4332129,-0.014013423,0.31345385,0.43595088,-0.014345995,0.36691764,0.3920699,-0.009410235,0.33632594,0.39239845,-0.011985284,0.31865534,0.39844814,-0.013208913,0.30613917,0.40491325,-0.013800168,0.36999512,0.37200803,-0.009872583,0.34266868,0.364342,-0.01340942,0.3263412,0.36704102,-0.01596169,0.3147206,0.37167782,-0.017376086,0.37516907,0.3609317,-0.010164695,0.3582577,0.34387413,-0.013226374,0.34644315,0.33587882,-0.014576973,0.33616784,0.33064535,-0.015067638,left
987,  score: 0.84992945,"  label: ""Right""",19720,0.35507026,0.74138397,2.0934783e-07,0.3428377,0.7200692,-0.020659,0.323795,0.70564294,-0.024835097,0.30673304,0.6889435,-0.024212306,0.2918856,0.67320514,-0.021533957,0.3002257,0.74981815,-0.009908156,0.27564067,0.75697494,-0.010452266,0.26229608,0.7464743,-0.011417048,0.25517958,0.73377174,-0.011464399,0.30151302,0.7443806,0.0020689075,0.27935785,0.74092805,0.0032364249,0.26893213,0.7258357,0.0017745639,0.26366916,0.7106374,0.00077773957,0.30488843,0.7361577,0.012010505,0.2891215,0.7228299,0.010992298,0.28489006,0.7064973,0.006718663,0.28240144,0.6933439,0.0042761452,0.30887052,0.7275964,0.020338107,0.29808933,0.71392816,0.018461734,0.2960662,0.6998211,0.015287717,0.2959215,0.68957204,0.013833982,left
987,  score: 0.9788353,"  label: ""Left""",19720,0.41615096,0.40649223,7.2420264e-08,0.4014884,0.44453573,-0.0026877357,0.38064614,0.45856827,-0.0034412749,0.36149794,0.46163923,-0.0034229113,0.3478399,0.46466857,-0.0032723432,0.36473823,0.4279763,-0.006230593,0.33747292,0.43691444,-0.009437736,0.32229578,0.443844,-0.010949241,0.3108192,0.44876188,-0.011537917,0.3634932,0.40180433,-0.006712704,0.33503827,0.4030946,-0.009368515,0.317827,0.4088103,-0.011487613,0.30481282,0.41326717,-0.01293702,0.36599445,0.38272947,-0.007202867,0.339488,0.3773278,-0.010859301,0.3224102,0.3781015,-0.014369553,0.30934346,0.37953347,-0.016655473,0.37027717,0.3717118,-0.007539487,0.35300535,0.35573262,-0.010696091,0.34143814,0.34663597,-0.01263028,0.3314928,0.33917812,-0.013737513,left
988,  score: 0.8605961,"  label: ""Right""",19740,0.35475612,0.74135226,2.1170781e-07,0.34290272,0.7198542,-0.021040305,0.3237411,0.7051839,-0.02542015,0.30629015,0.6886706,-0.02487734,0.29145333,0.6722745,-0.022311894,0.30029434,0.7491368,-0.010886881,0.2754102,0.7561497,-0.011694272,0.26199937,0.7456466,-0.012725717,0.25485787,0.7327822,-0.01279961,0.30142426,0.7442817,0.0013973628,0.27899256,0.73975974,0.0022744602,0.2686445,0.7240454,0.00073891954,0.2633013,0.7082319,-0.0003026387,0.30461484,0.73645866,0.0117051415,0.2884962,0.7227586,0.010562281,0.28418833,0.7057453,0.006299838,0.28168693,0.6916656,0.0038244256,0.30842704,0.72825843,0.02038162,0.2976461,0.71423656,0.018313652,0.2956834,0.6994985,0.014996754,0.29551125,0.68852246,0.01344425,left
988,  score: 0.97770447,"  label: ""Left""",19740,0.41248313,0.41032636,6.785575e-08,0.39865702,0.4490843,-0.000498467,0.37732407,0.46386802,0.00021862367,0.35824862,0.4671855,0.0016364808,0.3459004,0.47015846,0.0031073866,0.36014923,0.43562555,-0.004303876,0.33405328,0.4455816,-0.0058084545,0.31958503,0.45290062,-0.006099672,0.30873388,0.45856795,-0.0060526887,0.35919416,0.4087313,-0.0052817105,0.3312338,0.4105606,-0.006766459,0.315139,0.41672364,-0.007641858,0.30308646,0.42247808,-0.008198086,0.3618067,0.38887373,-0.0060734986,0.3350645,0.38337943,-0.009059224,0.31816262,0.38376144,-0.011800613,0.30508083,0.38521558,-0.013567907,0.36648366,0.37727147,-0.006460617,0.34895375,0.36116645,-0.009087363,0.33727032,0.3517108,-0.010423909,0.32705042,0.3444758,-0.011183857,left
989,  score: 0.85102725,"  label: ""Right""",19760,0.35430452,0.7410106,2.1195244e-07,0.34275857,0.7197707,-0.021318689,0.32372513,0.7052689,-0.025961347,0.30623332,0.6887622,-0.02564965,0.29131,0.672407,-0.023293082,0.2999768,0.7492034,-0.010944935,0.27523994,0.7560385,-0.01183421,0.2618196,0.7453195,-0.013045316,0.2548064,0.73233956,-0.013273183,0.30082437,0.74388385,0.0013987935,0.27829683,0.7398163,0.0022538248,0.26787388,0.7244151,0.0007055156,0.26267454,0.7088426,-0.0003556434,0.30377924,0.73547435,0.011729475,0.2869072,0.72345394,0.010801786,0.281676,0.70746285,0.006830466,0.27854568,0.69395137,0.004436991,0.30742893,0.72667843,0.02035932,0.2961268,0.7137178,0.01849837,0.2936995,0.6997495,0.015425271,0.29313844,0.6890889,0.013986489,left
989,  score: 0.9830777,"  label: ""Left""",19760,0.40868276,0.41588914,7.346064e-08,0.39608783,0.4542983,-0.0011148553,0.37544525,0.46870828,-0.00084450765,0.3557837,0.4713912,0.0002595073,0.34211782,0.47429484,0.0014807539,0.356999,0.4405238,-0.0050483635,0.3297491,0.45054907,-0.006320089,0.3157831,0.45825398,-0.006321043,0.3054452,0.464731,-0.006058625,0.35544038,0.41343805,-0.0057447804,0.32575843,0.41760656,-0.0069017177,0.30994433,0.42573798,-0.0075914585,0.29903758,0.4333851,-0.007924455,0.3582596,0.39352876,-0.006242718,0.33061883,0.38958204,-0.008682659,0.3141033,0.3899306,-0.011181715,0.30169916,0.39122564,-0.012853814,0.36371514,0.38191327,-0.006410906,0.34646457,0.36660403,-0.008787863,0.33497974,0.35770002,-0.010070617,0.3248676,0.35096598,-0.010777794,left
